Date,Open,High,Low,Close,Volume
2019-12-16,62.0,65.11000061035156,60.619998931884766,63.13999938964844,7437900
2019-12-23,63.5,65.7300033569336,63.15999984741211,65.0199966430664,2985300
2019-12-30,65.0199966430664,66.9800033569336,63.369998931884766,66.08000183105469,3018900
2020-01-06,65.0,70.72000122070312,64.91000366210938,69.22000122070312,8111100
2020-01-13,69.22000122070312,73.4800033569336,68.52999877929688,70.47000122070312,4833500
2020-01-20,70.1500015258789,71.81999969482422,66.19999694824219,66.38999938964844,2989900
2020-01-27,64.43000030517578,67.19000244140625,63.529998779296875,64.87999725341797,4331600
2020-02-03,65.1500015258789,71.33999633789062,64.81999969482422,69.5999984741211,6399300
2020-02-10,69.33999633789062,73.16999816894531,68.70999908447266,72.61000061035156,3808900
2020-02-17,72.45999908447266,74.9800033569336,71.16000366210938,72.77999877929688,2778300
2020-02-24,67.77999877929688,77.27999877929688,63.0,73.86000061035156,13429400
2020-03-02,72.8499984741211,73.44000244140625,63.43000030517578,64.13999938964844,10189900
2020-03-09,58.0099983215332,59.099998474121094,45.02000045776367,51.52000045776367,9153700
2020-03-16,46.25,54.7400016784668,39.0099983215332,49.959999084472656,10955200
2020-03-23,49.900001525878906,59.34000015258789,45.5099983215332,53.619998931884766,7394400
2020-03-30,53.790000915527344,58.939998626708984,46.27000045776367,47.38999938964844,8494100
2020-04-06,49.5,56.959999084472656,49.119998931884766,54.0,5471900
2020-04-13,54.0,61.529998779296875,51.52000045776367,61.369998931884766,7474600
2020-04-20,60.33000183105469,63.0,57.040000915527344,61.150001525878906,5219200
2020-04-27,62.0,65.58999633789062,60.400001525878906,62.13999938964844,3535600
2020-05-04,61.38999938964844,72.55000305175781,60.68000030517578,71.72000122070312,4875600
2020-05-11,71.44000244140625,73.4000015258789,66.80000305175781,70.6500015258789,4506400
2020-05-18,74.4000015258789,84.97000122070312,71.38999938964844,83.47000122070312,7724100
2020-05-25,86.0,87.16000366210938,77.23999786376953,85.91999816894531,9384200
2020-06-01,85.69999694824219,90.5999984741211,82.0,86.9000015258789,15693100
2020-06-08,83.30000305175781,84.2699966430664,78.0,83.48999786376953,9085900
2020-06-15,81.91000366210938,91.58999633789062,81.06999969482422,90.66999816894531,7470500
2020-06-22,91.12999725341797,95.19000244140625,89.81999969482422,92.11000061035156,7911700
2020-06-29,91.54000091552734,96.79000091552734,89.18000030517578,94.58000183105469,5048600
2020-07-06,95.95999908447266,99.55999755859375,93.0,95.2300033569336,4612100
2020-07-13,96.18000030517578,96.97000122070312,84.66999816894531,90.36000061035156,6419500
2020-07-20,91.01000213623047,95.7699966430664,88.22000122070312,88.81999969482422,3491700
2020-07-27,89.5199966430664,96.27999877929688,87.9000015258789,96.19000244140625,2530800
2020-08-03,97.0,99.16000366210938,83.91000366210938,85.3499984741211,4465600
2020-08-10,85.70999908447266,92.16000366210938,80.18000030517578,91.47000122070312,5481000
2020-08-17,92.30000305175781,109.55000305175781,91.38999938964844,105.94000244140625,6681900
2020-08-24,106.41000366210938,117.52999877929688,101.01000213623047,110.38999938964844,8607200
2020-08-31,109.87999725341797,112.9000015258789,94.02999877929688,100.13999938964844,6103900
2020-09-07,96.0,105.51000213623047,96.0,100.79000091552734,3497700
2020-09-14,102.23999786376953,107.26000213623047,99.87999725341797,103.19999694824219,6942500
2020-09-21,101.5,109.69999694824219,100.94000244140625,106.38999938964844,5193600
2020-09-28,108.0,113.36000061035156,106.51000213623047,110.86000061035156,4469400
2020-10-05,111.94999694824219,122.70999908447266,110.62999725341797,122.30000305175781,3786200
2020-10-12,123.66999816894531,127.9000015258789,118.16999816894531,120.4800033569336,5280600
2020-10-19,122.05000305175781,124.20999908447266,106.76000213623047,109.0,2998800
2020-10-26,108.12000274658203,109.56999969482422,100.5,101.41000366210938,5247800
2020-11-02,101.81999969482422,114.48999786376953,97.4800033569336,112.5,4044400
2020-11-09,108.0,112.2699966430664,98.1500015258789,102.27999877929688,4713600
2020-11-16,102.05000305175781,113.08000183105469,100.12999725341797,112.95999908447266,2990100
2020-11-23,113.26000213623047,122.1500015258789,112.0199966430664,119.41000366210938,2645600
2020-11-30,120.80000305175781,144.0800018310547,114.5,143.27999877929688,8320400
2020-12-07,139.97999572753906,147.0,135.72000122070312,141.47999572753906,5613400
2020-12-14,142.07000732421875,153.8800048828125,136.52999877929688,153.5500030517578,4969800
2020-12-21,151.80999755859375,159.9499969482422,150.1999969482422,155.99000549316406,2239200
2020-12-28,159.1300048828125,159.1300048828125,143.9600067138672,146.1300048828125,3612300
2021-01-04,146.99000549316406,155.44000244140625,136.08999633789062,152.14999389648438,4424200
2021-01-11,149.1999969482422,170.61000061035156,147.44000244140625,163.00999450683594,4072400
2021-01-18,165.13999938964844,176.49000549316406,165.13999938964844,169.0800018310547,2636300
2021-01-25,171.64999389648438,172.86000061035156,147.02000427246094,151.9600067138672,3220800
2021-02-01,153.4600067138672,167.4600067138672,150.72000122070312,166.8300018310547,4434600
2021-02-08,168.9499969482422,172.5399932861328,159.60000610351562,166.89999389648438,3234400
2021-02-15,168.8000030517578,170.0,153.6999969482422,162.6199951171875,2924300
2021-02-22,160.14999389648438,163.61000061035156,129.1999969482422,134.38999938964844,9802100
2021-03-01,136.39999389648438,145.97000122070312,114.13999938964844,123.55000305175781,8990300
2021-03-08,122.68000030517578,123.69999694824219,110.80000305175781,116.27999877929688,8214500
2021-03-15,115.9000015258789,122.47000122070312,109.55000305175781,111.58999633789062,4908600
2021-03-22,113.93000030517578,118.93000030517578,104.5,110.93000030517578,4993600
2021-03-29,110.27999877929688,117.26000213623047,102.31999969482422,114.52999877929688,5467000
2021-04-05,117.66000366210938,126.41000366210938,111.5,123.62000274658203,5849900
2021-04-12,121.4800033569336,136.97000122070312,121.4800033569336,128.4499969482422,4641400
2021-04-19,126.80000305175781,129.4199981689453,119.19999694824219,125.02999877929688,2488700
2021-04-26,125.73999786376953,129.49000549316406,119.62000274658203,120.62000274658203,3624600
2021-05-03,121.23999786376953,121.88999938964844,102.52999877929688,108.18000030517578,7241200
2021-05-10,105.94999694824219,110.3499984741211,97.88999938964844,109.62999725341797,6393800
2021-05-17,108.37000274658203,116.97000122070312,105.36000061035156,113.4800033569336,4418800
2021-05-24,114.97000122070312,121.48999786376953,113.66999816894531,118.20999908447266,4836500
2021-05-31,118.56999969482422,134.8300018310547,115.47000122070312,130.8699951171875,7929900
2021-06-07,128.52000427246094,137.13999938964844,127.0999984741211,136.6699981689453,4476000
2021-06-14,137.4600067138672,146.52000427246094,133.66000366210938,143.97000122070312,4028700
2021-06-21,144.30999755859375,149.3000030517578,140.64999389648438,148.7899932861328,3180000
2021-06-28,150.0,151.1699981689453,143.22000122070312,146.61000061035156,2628100
2021-07-05,147.6699981689453,153.1199951171875,144.2100067138672,150.33999633789062,2023100
2021-07-12,152.5,153.5,135.8699951171875,140.07000732421875,3684900
2021-07-19,136.7100067138672,149.24000549316406,134.67999267578125,149.07000732421875,3066100
2021-07-26,149.49000549316406,149.85000610351562,140.24000549316406,148.05999755859375,2375100
2021-08-02,148.05999755859375,159.0,143.92999267578125,155.5399932861328,3145300
2021-08-09,156.9199981689453,158.47000122070312,148.39999389648438,153.92999267578125,2997500
2021-08-16,153.5,158.10000610351562,145.77999877929688,155.61000061035156,3123000
2021-08-23,157.2100067138672,161.5800018310547,150.10000610351562,155.30999755859375,5524600
2021-08-30,155.16000366210938,172.89999389648438,153.0,171.49000549316406,4537300
2021-09-06,171.22999572753906,172.5,159.11000061035156,159.66000366210938,3786100
2021-09-13,159.0399932861328,166.63999938964844,154.7899932861328,164.08999633789062,3291900
2021-09-20,159.47000122070312,168.57000732421875,157.85000610351562,166.33999633789062,2452200
2021-09-27,164.25,165.67999267578125,147.6699981689453,151.05999755859375,4558500
2021-10-04,149.49000549316406,155.4199981689453,139.4600067138672,155.19000244140625,4879600
2021-10-11,154.60000610351562,177.74000549316406,152.6300048828125,171.8699951171875,4391100
2021-10-18,171.00999450683594,173.0399932861328,166.49000549316406,168.89999389648438,2845400
2021-10-25,170.0,181.99000549316406,164.66000366210938,173.50999450683594,4961200
2021-11-01,175.0,175.66000366210938,166.27999877929688,167.97000122070312,2836500
2021-11-08,168.52000427246094,185.13999938964844,168.0399932861328,182.67999267578125,5120500
2021-11-15,183.8699951171875,189.83999633789062,174.02000427246094,175.22000122070312,3916300
2021-11-22,175.57000732421875,177.16000366210938,147.6300048828125,153.82000732421875,5660500
2021-11-29,157.17999267578125,162.4600067138672,108.37000274658203,112.66999816894531,15106600
2021-12-06,109.76000213623047,130.67999267578125,106.0199966430664,117.05999755859375,10590400
2021-12-13,116.29000091552734,123.5,110.0,117.66000366210938,7153100
2021-12-20,114.56999969482422,125.98999786376953,112.30999755859375,123.9800033569336,3504600
2021-12-27,125.62999725341797,127.30000305175781,119.6500015258789,123.08999633789062,3648800
2022-01-03,122.83000183105469,124.25,103.02999877929688,108.22000122070312,5859000
2022-01-10,105.5,118.2300033569336,93.66000366210938,94.54000091552734,11139900
2022-01-17,92.0999984741211,94.69999694824219,81.52999877929688,82.12999725341797,11344600
2022-01-24,80.22000122070312,88.2300033569336,75.77999877929688,86.66999816894531,12040400
2022-01-31,87.5199966430664,95.44000244140625,84.38999938964844,89.2300033569336,6887000
2022-02-07,88.69000244140625,98.75,87.37999725341797,91.01000213623047,5044300
2022-02-14,89.94000244140625,93.47000122070312,79.81999969482422,80.98999786376953,5304300
2022-02-21,79.33999633789062,86.08999633789062,72.19999694824219,85.41000366210938,4841800
2022-02-28,86.20999908447266,90.11000061035156,79.05000305175781,79.6500015258789,9192900
2022-03-07,81.73999786376953,83.5999984741211,71.80000305175781,72.0199966430664,6366500
2022-03-14,71.58999633789062,86.16999816894531,66.38999938964844,85.80000305175781,9337000
2022-03-21,85.8499984741211,95.4800033569336,84.13999938964844,88.81999969482422,6407900
2022-03-28,89.22000122070312,94.12999725341797,86.4000015258789,92.26000213623047,5626700
2022-04-04,93.38999938964844,96.12000274658203,85.5999984741211,88.0,5241700
2022-04-11,86.54000091552734,94.45999908447266,84.19999694824219,90.0,5046300
2022-04-18,89.01000213623047,95.66999816894531,78.95999908447266,79.5,5086000
2022-04-25,80.08000183105469,83.69000244140625,75.94999694824219,76.13999938964844,4286700
2022-05-02,75.69999694824219,78.45999908447266,62.29999923706055,65.18000030517578,10466700
2022-05-09,63.45000076293945,65.0,50.7400016784668,63.91999816894531,11307300
2022-05-16,62.7400016784668,64.08000183105469,55.52000045776367,60.0,5864000
2022-05-23,59.349998474121094,64.68000030517578,54.560001373291016,64.6500015258789,5626200
2022-05-30,64.66000366210938,74.4800033569336,59.5099983215332,71.05999755859375,8113400
2022-06-06,72.41000366210938,79.9800033569336,69.37000274658203,70.44999694824219,8752000
2022-06-13,68.0999984741211,68.91000366210938,60.459999084472656,65.26000213623047,7696800
2022-06-20,65.6500015258789,77.91000366210938,65.36000061035156,77.58000183105469,7048000
2022-06-27,76.7699966430664,77.87999725341797,66.06999969482422,71.20999908447266,8206300
2022-07-04,70.55999755859375,81.58000183105469,69.5,78.88999938964844,4349500
2022-07-11,77.58000183105469,78.44000244140625,66.66000366210938,72.05999755859375,4514300
2022-07-18,73.81999969482422,82.91000366210938,72.16999816894531,76.37999725341797,4121400
2022-07-25,75.87999725341797,80.83999633789062,71.9800033569336,79.88999938964844,3580700
2022-08-01,78.63999938964844,88.51000213623047,77.0,86.62999725341797,4399500
2022-08-08,87.01000213623047,90.63999938964844,81.25,83.77999877929688,5224200
2022-08-15,83.18000030517578,85.66999816894531,76.38999938964844,79.97000122070312,3992800
2022-08-22,78.01000213623047,85.5,76.66999816894531,82.95999908447266,8199600
2022-08-29,81.0199966430664,88.5999984741211,78.0999984741211,81.73999786376953,7610200
2022-09-05,81.5999984741211,91.12999725341797,78.87999725341797,90.04000091552734,8367700
2022-09-12,90.36000061035156,91.30000305175781,80.5,81.87999725341797,6670800
2022-09-19,80.4800033569336,83.7300033569336,66.98999786376953,68.0999984741211,7713100
2022-09-26,68.0,74.20999908447266,66.95999908447266,71.73999786376953,4304900
2022-10-03,71.58000183105469,76.63999938964844,68.6500015258789,71.94999694824219,5966100
2022-10-10,72.19000244140625,72.19000244140625,59.459999084472656,61.5,7029700
2022-10-17,63.72999954223633,67.33999633789062,59.900001525878906,63.54999923706055,4739300
2022-10-24,64.02999877929688,68.41000366210938,60.560001373291016,64.06999969482422,6940900
2022-10-31,63.7599983215332,66.9000015258789,50.33000183105469,52.849998474121094,7460100
2022-11-07,52.93000030517578,67.87999725341797,50.560001373291016,66.80999755859375,9854500
2022-11-14,65.69000244140625,68.66999816894531,57.65999984741211,58.0099983215332,6018400
2022-11-21,57.02000045776367,59.66999816894531,55.209999084472656,58.880001068115234,2990900
2022-11-28,57.72999954223633,61.400001525878906,52.0,56.029998779296875,19695800
2022-12-05,55.27000045776367,56.220001220703125,50.41999816894531,53.47999954223633,6705400
2022-12-12,54.380001068115234,61.91999816894531,53.959999084472656,55.529998779296875,9713500
2022-12-19,55.34000015258789,55.52000045776367,50.279998779296875,51.439998626708984,5162000
2022-12-26,50.790000915527344,52.0,48.63999938964844,51.5,3496000
2023-01-02,52.7400016784668,53.470001220703125,46.18000030517578,47.939998626708984,5211700
2023-01-09,48.91999816894531,52.439998626708984,48.599998474121094,51.209999084472656,5466500
2023-01-16,50.86000061035156,55.15999984741211,49.02000045776367,55.119998931884766,5617900
2023-01-23,55.36000061035156,59.70000076293945,51.38999938964844,59.349998474121094,7566300
2023-01-30,58.18000030517578,67.05999755859375,56.45000076293945,61.29999923706055,10571700
2023-02-06,60.15999984741211,64.56999969482422,58.90999984741211,59.310001373291016,4550100
2023-02-13,60.04999923706055,64.2699966430664,58.869998931884766,60.400001525878906,4639200
2023-02-20,58.779998779296875,61.779998779296875,57.58000183105469,58.119998931884766,2689500
2023-02-27,58.70000076293945,67.0199966430664,56.400001525878906,63.93000030517578,8920500
2023-03-06,64.33999633789062,66.5,51.88999938964844,53.09000015258789,6585300
2023-03-13,52.40999984741211,56.91999816894531,50.209999084472656,54.900001525878906,5344300
2023-03-20,54.380001068115234,57.880001068115234,53.59000015258789,55.119998931884766,3091600
2023-03-27,55.75,58.380001068115234,54.4900016784668,57.900001525878906,3538600
2023-04-03,57.040000915527344,57.41999816894531,52.29999923706055,54.65999984741211,3245800
2023-04-10,53.84000015258789,60.02000045776367,52.81999969482422,59.68000030517578,4501000
2023-04-17,59.54999923706055,63.86000061035156,59.150001525878906,60.290000915527344,4538500
2023-04-24,60.27000045776367,60.77000045776367,55.72999954223633,57.25,3904900
2023-05-01,56.599998474121094,59.0,54.060001373291016,56.66999816894531,4798200
2023-05-08,57.33000183105469,61.20000076293945,56.849998474121094,58.45000076293945,3681600
2023-05-15,58.459999084472656,66.23999786376953,58.040000915527344,64.80999755859375,5781400
2023-05-22,64.62999725341797,69.97000122070312,64.25,69.0999984741211,4798800
2023-05-29,70.69999694824219,74.77999877929688,69.05000305175781,72.29000091552734,10604400
2023-06-05,72.68000030517578,73.41999816894531,66.87000274658203,70.68000030517578,8283200
2023-06-12,70.97000122070312,72.30000305175781,66.06999969482422,66.38999938964844,9334600
2023-06-19,65.5199966430664,66.19000244140625,61.58000183105469,62.29999923706055,5477500
2023-06-26,61.72999954223633,66.04000091552734,61.400001525878906,64.12000274658203,4893800
2023-07-03,64.19999694824219,65.23999786376953,61.650001525878906,64.31999969482422,3861900
2023-07-10,64.0999984741211,72.58000183105469,63.88999938964844,69.86000061035156,6072300
2023-07-17,69.08000183105469,70.98999786376953,63.77000045776367,63.86000061035156,6599300
2023-07-24,64.26000213623047,65.7300033569336,62.97999954223633,64.45999908447266,5326600
2023-07-31,66.0,68.19000244140625,60.939998626708984,63.5099983215332,5154900
2023-08-07,63.15999984741211,63.41999816894531,58.22999954223633,59.439998626708984,4039900
2023-08-14,58.81999969482422,63.20000076293945,58.72999954223633,60.02000045776367,5456100
2023-08-21,60.119998931884766,62.0,58.59000015258789,60.029998779296875,3696200
2023-08-28,60.310001373291016,76.26000213623047,57.380001068115234,74.2699966430664,10167500
2023-09-04,73.3499984741211,79.97000122070312,72.02999877929688,77.88999938964844,6384800
2023-09-11,78.01000213623047,80.12999725341797,76.75,78.29000091552734,4903100
2023-09-18,77.38999938964844,80.27999877929688,76.25,79.55999755859375,4299100
2023-09-25,78.75,82.83999633789062,78.29000091552734,81.23999786376953,7351100
2023-10-02,81.2699966430664,82.38999938964844,74.16000366210938,81.01000213623047,8380600
2023-10-09,80.0,83.3499984741211,78.9000015258789,78.97000122070312,5478700
2023-10-16,78.83000183105469,84.04000091552734,77.44999694824219,79.62000274658203,7978200
2023-10-23,78.62000274658203,81.55999755859375,73.9800033569336,75.5,4943300
2023-10-30,76.0,76.97000122070312,70.25,72.33000183105469,8117200
2023-11-06,72.94999694824219,77.06999969482422,69.66000366210938,76.19999694824219,6187900
2023-11-13,76.80000305175781,79.20999908447266,73.19999694824219,75.13999938964844,5073800
2023-11-20,75.38999938964844,78.41000366210938,75.12000274658203,77.44999694824219,3210100
2023-11-27,77.31999969482422,111.75,74.98999786376953,110.19999694824219,18954000
2023-12-04,109.22000122070312,118.23999786376953,107.69999694824219,115.80999755859375,13356900
2023-12-11,115.0,117.93000030517578,111.25,112.7300033569336,7148100
2023-12-18,111.66000366210938,115.31999969482422,109.30000305175781,112.8499984741211,5127700
2023-12-25,113.0,117.38999938964844,111.81999969482422,112.69999694824219,3544100
2024-01-01,111.83000183105469,111.83000183105469,102.80999755859375,104.0999984741211,4528500
2024-01-08,105.11000061035156,114.52999877929688,104.37000274658203,111.94000244140625,5848900
2024-01-15,111.69999694824219,121.62999725341797,110.61000061035156,120.33000183105469,9479400
2024-01-22,122.73999786376953,125.83000183105469,115.76000213623047,117.63999938964844,6901000
2024-01-29,118.30000305175781,125.2300033569336,116.36000061035156,124.5999984741211,5585200
2024-02-05,124.12999725341797,131.7100067138672,119.11000061035156,130.38999938964844,4800000
2024-02-12,129.75,133.58999633789062,117.0,130.27000427246094,6686500
2024-02-19,129.47999572753906,131.47999572753906,117.5999984741211,129.6199951171875,4693700
2024-02-26,130.80999755859375,136.05999755859375,112.4000015258789,117.01000213623047,13341300
2024-03-04,116.69000244140625,117.9000015258789,104.11000061035156,105.7300033569336,10781800
2024-03-11,105.0999984741211,107.18000030517578,100.27999877929688,101.08000183105469,6381000
2024-03-18,100.0,105.23999786376953,99.02999877929688,102.37999725341797,6939500
2024-03-25,100.9800033569336,102.41000366210938,97.9000015258789,100.23999786376953,4128700
2024-04-01,100.08999633789062,101.61000061035156,96.01000213623047,97.44000244140625,4811300
2024-04-08,97.91999816894531,100.56999969482422,96.4000015258789,97.23999786376953,4270800
2024-04-15,96.66000366210938,97.9000015258789,93.33000183105469,96.19000244140625,5522200
2024-04-22,97.01000213623047,108.72000122070312,94.61000061035156,107.43000030517578,6623300
2024-04-29,108.3499984741211,108.41000366210938,102.19999694824219,105.66000366210938,5309700
2024-05-06,105.91000366210938,107.87999725341797,103.43000030517578,106.05000305175781,3606600
2024-05-13,106.6500015258789,111.6500015258789,105.5999984741211,110.08000183105469,4569000
2024-05-20,110.0,111.62000274658203,103.58999633789062,104.94999694824219,4213400
2024-05-27,104.5199966430664,107.0,92.95999908447266,104.05000305175781,10705200
2024-06-03,103.97000122070312,113.7300033569336,98.77999877929688,111.94999694824219,9535100
2024-06-10,111.26000213623047,116.87999725341797,108.5999984741211,114.18000030517578,6236600
2024-06-17,113.91000366210938,114.5,106.75,108.83999633789062,4022400
2024-06-24,107.9800033569336,116.0199966430664,106.95999908447266,113.91000366210938,5486700
2024-07-01,114.30000305175781,117.23999786376953,112.33999633789062,114.87000274658203,3971100
2024-07-08,116.83000183105469,123.58000183105469,111.4000015258789,122.2699966430664,6779300
2024-07-15,123.5,123.95999908447266,110.61000061035156,111.83999633789062,4324400
2024-07-22,112.30000305175781,118.05000305175781,108.55999755859375,112.66999816894531,4617000
2024-07-29,113.4800033569336,114.56999969482422,98.51000213623047,102.12000274658203,6027500
2024-08-05,96.88999938964844,108.08000183105469,96.55999755859375,104.95999908447266,3861600
2024-08-12,105.54000091552734,110.44000244140625,102.43000030517578,108.80999755859375,3793200
2024-08-19,109.19000244140625,111.5199966430664,104.05000305175781,105.66000366210938,3958500
2024-08-26,108.5,110.48999786376953,73.68000030517578,76.19000244140625,16463500
2024-09-02,75.5,77.69000244140625,70.08999633789062,70.13999938964844,12023800
2024-09-09,69.41000366210938,75.86000061035156,69.0,75.23999786376953,8096000
2024-09-16,75.18000030517578,78.48999786376953,74.1500015258789,76.38999938964844,4794500
2024-09-23,76.69000244140625,79.37000274658203,76.02999877929688,77.3499984741211,4196000
2024-09-30,77.0,79.44000244140625,74.13999938964844,79.01000213623047,5826200
2024-10-07,80.0,84.02999877929688,76.29000091552734,83.0,6084600
2024-10-14,85.7699966430664,87.16000366210938,80.93000030517578,81.56999969482422,5581100
2024-10-21,81.47000122070312,82.1500015258789,77.27999877929688,79.3499984741211,4229200
2024-10-28,80.0,83.02999877929688,79.23999786376953,80.83999633789062,3060300
2024-11-04,80.25,87.19999694824219,79.30000305175781,86.94999694824219,3821600
2024-11-11,87.54000091552734,92.5999984741211,85.5,86.31999969482422,6539100
2024-11-18,87.11000061035156,118.18000030517578,84.47000122070312,108.02999877929688,17425900
2024-11-25,114.0,116.2300033569336,108.19999694824219,109.45999908447266,7824800
2024-12-02,109.62999725341797,118.02999877929688,109.11000061035156,110.9800033569336,9217900
2024-12-09,110.0,111.0,102.87000274658203,104.05000305175781,7460300
2024-12-16,103.69000244140625,108.41000366210938,101.13999938964844,103.62999725341797,7479600
2024-12-23,104.08000183105469,104.26000213623047,100.4000015258789,101.5199966430664,3096100
2024-12-30,100.0,101.86000061035156,97.9800033569336,101.4000015258789,4248700
2025-01-06,102.51000213623047,103.05999755859375,96.22000122070312,97.47000122070312,4473300
2025-01-13,96.27999877929688,101.76000213623047,95.11000061035156,100.38999938964844,6246300
2025-01-20,101.04000091552734,107.4000015258789,99.0999984741211,104.36000061035156,4700800
2025-01-27,101.69000244140625,117.55000305175781,100.56999969482422,112.58000183105469,9296500
2025-02-03,108.4800033569336,116.30000305175781,107.66999816894531,112.95999908447266,4503700
2025-02-10,114.70999908447266,118.83999633789062,112.0,113.12999725341797,6143800
2025-02-17,113.13999938964844,115.0999984741211,105.80999755859375,106.37999725341797,3855200
2025-02-24,107.13999938964844,117.48999786376953,100.0,116.36000061035156,10690300
2025-03-03,115.38999938964844,116.0,91.20999908447266,95.0,9335000
2025-03-10,92.20999908447266,101.30999755859375,89.1500015258789,95.0999984741211,12108900
