TICKER,date,PRC
CLDR,2021-01-28,15.6700
CLDR,2021-01-29,15.2700
CLDR,2021-02-01,16.1800
CLDR,2021-02-02,16.9000
CLDR,2021-02-03,16.8200
CLDR,2021-02-04,16.7500
CLDR,2021-02-05,17.1100
CLDR,2021-02-08,17.4400
CLDR,2021-02-09,18.3700
CLDR,2021-02-10,18.4400
CLDR,2021-02-11,18.6100
CLDR,2021-02-12,18.9900
CLDR,2021-02-16,18.5800
CLDR,2021-02-17,18.4900
CLDR,2021-02-18,18.3300
CLDR,2021-02-19,18.6900
CLDR,2021-02-22,17.4400
CLDR,2021-02-23,16.6200
CLDR,2021-02-24,16.6000
CLDR,2021-02-25,16.1000
CLDR,2021-02-26,16.1400
CLDR,2021-03-01,16.6300
CLDR,2021-03-02,16.2400
CLDR,2021-03-03,15.3200
CLDR,2021-03-04,14.9600
CLDR,2021-03-05,14.6600
CLDR,2021-03-08,13.9600
CLDR,2021-03-09,14.4900
CLDR,2021-03-10,14.7300
CLDR,2021-03-11,12.8800
CLDR,2021-03-12,12.7600
CLDR,2021-03-15,13.0500
CLDR,2021-03-16,12.7000
CLDR,2021-03-17,12.7900
CLDR,2021-03-18,12.1700
CLDR,2021-03-19,12.5700
CLDR,2021-03-22,12.5800
CLDR,2021-03-23,12.1800
CLDR,2021-03-24,11.5900
CLDR,2021-03-25,11.8700
CLDR,2021-03-26,12.1300
CLDR,2021-03-29,11.8600
CLDR,2021-03-30,12.0500
CLDR,2021-03-31,12.1700
CLDR,2021-04-01,12.5500
CLDR,2021-04-05,12.5400
CLDR,2021-04-06,12.6500
CLDR,2021-04-07,12.3400
CLDR,2021-04-08,12.6300
CLDR,2021-04-09,12.6500
CLDR,2021-04-12,12.5800
CLDR,2021-04-13,12.7800
CLDR,2021-04-14,12.7400
CLDR,2021-04-15,12.8600
CLDR,2021-04-16,12.4900
CLDR,2021-04-19,12.2200
CLDR,2021-04-20,12.1500
CLDR,2021-04-21,12.3100
CLDR,2021-04-22,12.5300
CLDR,2021-04-23,12.6400
CLDR,2021-04-26,13.0200
CLDR,2021-04-27,12.9500
CLDR,2021-04-28,13.1600
CLDR,2021-04-29,13.0100
CLDR,2021-04-30,12.6900
CLDR,2021-05-03,12.3700
CLDR,2021-05-04,12.0100
CLDR,2021-05-05,11.8600
CLDR,2021-05-06,12.0000
CLDR,2021-05-07,12.1800
CLDR,2021-05-10,11.7200
CLDR,2021-05-11,12.1000
CLDR,2021-05-12,11.4900
CLDR,2021-05-13,11.4300
CLDR,2021-05-14,11.9100
CLDR,2021-05-17,11.9300
CLDR,2021-05-18,12.1200
CLDR,2021-05-19,12.0700
CLDR,2021-05-20,12.3200
CLDR,2021-05-21,12.4300
CLDR,2021-05-24,12.6100
CLDR,2021-05-25,12.5600
CLDR,2021-05-26,12.8300
CLDR,2021-05-27,12.8600
CLDR,2021-05-28,12.8600
CLDR,2021-06-01,15.9300
CLDR,2021-06-02,15.8200
CLDR,2021-06-03,15.8800
CLDR,2021-06-04,15.8400
CLDR,2021-06-07,15.8700
CLDR,2021-06-08,15.8600
CLDR,2021-06-09,15.8400
CLDR,2021-06-10,15.8100
CLDR,2021-06-11,15.8000
CLDR,2021-06-14,15.7900
CLDR,2021-06-15,15.7700
CLDR,2021-06-16,15.7800
CLDR,2021-06-17,15.7700
CLDR,2021-06-18,15.7300
CLDR,2021-06-21,15.7500
CLDR,2021-06-22,15.7700
CLDR,2021-06-23,15.7700
CLDR,2021-06-24,15.7600
CLDR,2021-06-25,15.7700
CLDR,2021-06-28,15.7900
CLDR,2021-06-29,15.7900
CLDR,2021-06-30,15.8600
CLDR,2021-07-01,15.7800
CLDR,2021-07-02,15.8500
CLDR,2021-07-06,16.0000
CLDR,2021-07-07,15.7400
CLDR,2021-07-08,15.6900
CLDR,2021-07-09,15.6700
CLDR,2021-07-12,15.5800
CLDR,2021-07-13,15.5500
CLDR,2021-07-14,15.6700
CLDR,2021-07-15,15.7200
CLDR,2021-07-16,15.8000
CLDR,2021-07-19,15.7400
CLDR,2021-07-20,15.7500
CLDR,2021-07-21,15.8000
CLDR,2021-07-22,15.8100
CLDR,2021-07-23,15.8200
CLDR,2021-07-26,15.8600
CLDR,2021-07-27,15.8400
CLDR,2021-07-28,15.8500
CLDR,2021-07-29,15.8400
CLDR,2021-07-30,15.8700
CLDR,2021-08-02,15.8700
CLDR,2021-08-03,15.8600
CLDR,2021-08-04,15.8300
CLDR,2021-08-05,15.9000
CLDR,2021-08-06,15.8500
CLDR,2021-08-09,15.8800
CLDR,2021-08-10,15.8600
CLDR,2021-08-11,15.8800
CLDR,2021-08-12,15.8900
CLDR,2021-08-13,15.8900
CLDR,2021-08-16,15.8700
CLDR,2021-08-17,15.9200
CLDR,2021-08-18,15.9300
CLDR,2021-08-19,15.9400
CLDR,2021-08-20,15.9400
CLDR,2021-08-23,15.9400
CLDR,2021-08-24,15.9300
CLDR,2021-08-25,15.9300
CLDR,2021-08-26,15.9300
CLDR,2021-08-27,15.9500
CLDR,2021-08-30,15.9200
CLDR,2021-08-31,15.9300
CLDR,2021-09-01,15.9300
CLDR,2021-09-02,15.9300
CLDR,2021-09-03,15.9500
CLDR,2021-09-07,15.9500
CLDR,2021-09-08,15.9300
CLDR,2021-09-09,15.9300
CLDR,2021-09-10,15.9200
CLDR,2021-09-13,15.9400
CLDR,2021-09-14,15.9300
CLDR,2021-09-15,15.9300
CLDR,2021-09-16,15.9500
CLDR,2021-09-17,15.9400
CLDR,2021-09-20,15.9200
CLDR,2021-09-21,15.9100
CLDR,2021-09-22,15.9000
CLDR,2021-09-23,15.9100
CLDR,2021-09-24,15.9200
CLDR,2021-09-27,15.9000
CLDR,2021-09-28,15.9000
CLDR,2021-09-29,15.9800
CLDR,2021-09-30,15.9700
CLDR,2021-10-01,15.9900
CLDR,2021-10-04,15.9800
CLDR,2021-10-05,15.9900
CLDR,2021-10-06,15.9800
CLDR,2021-10-07,15.9900
HDP,2014-12-15,25.1400
HDP,2014-12-16,24.9700
HDP,2014-12-17,23.8600
HDP,2014-12-18,22.9600
HDP,2014-12-19,23.3400
HDP,2014-12-22,25.6500
HDP,2014-12-23,25.5000
HDP,2014-12-24,25.4700
HDP,2014-12-26,25.4400
HDP,2014-12-29,26.4900
HDP,2014-12-30,27.9200
HDP,2014-12-31,27.0000
HDP,2015-01-02,25.5000
HDP,2015-01-05,26.1400
HDP,2015-01-06,26.0600
HDP,2015-01-07,26.0800
HDP,2015-01-08,26.2000
HDP,2015-01-09,26.9700
HDP,2015-01-12,29.2000
HDP,2015-01-13,28.2900
HDP,2015-01-14,28.1700
HDP,2015-01-15,25.7300
HDP,2015-01-16,24.9800
HDP,2015-01-20,24.2800
HDP,2015-01-21,22.7000
HDP,2015-01-22,22.2100
HDP,2015-01-23,23.2200
HDP,2015-01-26,23.0200
HDP,2015-01-27,22.8500
HDP,2015-01-28,22.3600
HDP,2015-01-29,22.1300
HDP,2015-01-30,21.1900
HDP,2015-02-02,20.7200
HDP,2015-02-03,20.9600
HDP,2015-02-04,20.6400
HDP,2015-02-05,22.1200
HDP,2015-02-06,22.7700
HDP,2015-02-09,22.8700
HDP,2015-02-10,23.4800
HDP,2015-02-11,22.5400
HDP,2015-02-12,21.9800
HDP,2015-02-13,22.8100
HDP,2015-02-17,22.1900
HDP,2015-02-18,23.3600
HDP,2015-02-19,24.6300
HDP,2015-02-20,24.4700
HDP,2015-02-23,23.5300
HDP,2015-02-24,24.6100
HDP,2015-02-25,23.8600
HDP,2015-02-26,23.2300
HDP,2015-02-27,23.0300
HDP,2015-03-02,22.3600
HDP,2015-03-03,22.4500
HDP,2015-03-04,22.8000
HDP,2015-03-05,22.3500
HDP,2015-03-06,21.8100
HDP,2015-03-09,21.2100
HDP,2015-03-10,20.6000
HDP,2015-03-11,20.2300
HDP,2015-03-12,20.1200
HDP,2015-03-13,20.6700
HDP,2015-03-16,21.2600
HDP,2015-03-17,20.6300
HDP,2015-03-18,20.4500
HDP,2015-03-19,21.3000
HDP,2015-03-20,23.0900
HDP,2015-03-23,23.7300
HDP,2015-03-24,23.3800
HDP,2015-03-25,22.5300
HDP,2015-03-26,22.9500
HDP,2015-03-27,23.7500
HDP,2015-03-30,23.7900
HDP,2015-03-31,23.8400
HDP,2015-04-01,24.1200
HDP,2015-04-02,24.2400
HDP,2015-04-06,23.0500
HDP,2015-04-07,22.9300
HDP,2015-04-08,22.8700
HDP,2015-04-09,23.0200
HDP,2015-04-10,23.4100
HDP,2015-04-13,23.3500
HDP,2015-04-14,23.2000
HDP,2015-04-15,23.2800
HDP,2015-04-16,22.6200
HDP,2015-04-17,21.1000
HDP,2015-04-20,20.9800
HDP,2015-04-21,21.5100
HDP,2015-04-22,21.7200
HDP,2015-04-23,21.9700
HDP,2015-04-24,21.4800
HDP,2015-04-27,21.2200
HDP,2015-04-28,21.3000
HDP,2015-04-29,20.9900
HDP,2015-04-30,20.1700
HDP,2015-05-01,20.0100
HDP,2015-05-04,22.1800
HDP,2015-05-05,21.6000
HDP,2015-05-06,20.5900
HDP,2015-05-07,20.0200
HDP,2015-05-08,20.2500
HDP,2015-05-11,20.7600
HDP,2015-05-12,21.7900
HDP,2015-05-13,21.6300
HDP,2015-05-14,23.3900
HDP,2015-05-15,23.1200
HDP,2015-05-18,22.3300
HDP,2015-05-19,25.7300
HDP,2015-05-20,25.9000
HDP,2015-05-21,26.2200
HDP,2015-05-22,26.5200
HDP,2015-05-26,25.9200
HDP,2015-05-27,26.4200
HDP,2015-05-28,26.2600
HDP,2015-05-29,26.2700
HDP,2015-06-01,26.7000
HDP,2015-06-02,25.5400
HDP,2015-06-03,25.9100
HDP,2015-06-04,25.3700
HDP,2015-06-05,25.5600
HDP,2015-06-08,25.6400
HDP,2015-06-09,25.8500
HDP,2015-06-10,26.6300
HDP,2015-06-11,25.9300
HDP,2015-06-12,26.1100
HDP,2015-06-15,25.7800
HDP,2015-06-16,26.0300
HDP,2015-06-17,26.5400
HDP,2015-06-18,26.9700
HDP,2015-06-19,26.7400
HDP,2015-06-22,27.2600
HDP,2015-06-23,27.9800
HDP,2015-06-24,26.8900
HDP,2015-06-25,26.7200
HDP,2015-06-26,26.2000
HDP,2015-06-29,25.2600
HDP,2015-06-30,25.3200
HDP,2015-07-01,24.7800
HDP,2015-07-02,24.9500
HDP,2015-07-06,24.5500
HDP,2015-07-07,24.1600
HDP,2015-07-08,24.1600
HDP,2015-07-09,25.1800
HDP,2015-07-10,25.6400
HDP,2015-07-13,25.0100
HDP,2015-07-14,25.4900
HDP,2015-07-15,25.0500
HDP,2015-07-16,25.8300
HDP,2015-07-17,25.9800
HDP,2015-07-20,25.7100
HDP,2015-07-21,25.7200
HDP,2015-07-22,25.7500
HDP,2015-07-23,25.6800
HDP,2015-07-24,25.9400
HDP,2015-07-27,25.2800
HDP,2015-07-28,25.4600
HDP,2015-07-29,25.0800
HDP,2015-07-30,24.6600
HDP,2015-07-31,24.2600
HDP,2015-08-03,23.3300
HDP,2015-08-04,23.0200
HDP,2015-08-05,24.1500
HDP,2015-08-06,27.3100
HDP,2015-08-07,27.6500
HDP,2015-08-10,27.6700
HDP,2015-08-11,27.9700
HDP,2015-08-12,27.1400
HDP,2015-08-13,26.7000
HDP,2015-08-14,26.3900
HDP,2015-08-17,26.2900
HDP,2015-08-18,25.9900
HDP,2015-08-19,26.4100
HDP,2015-08-20,25.4900
HDP,2015-08-21,25.5000
HDP,2015-08-24,24.0500
HDP,2015-08-25,23.1800
HDP,2015-08-26,23.1400
HDP,2015-08-27,24.2700
HDP,2015-08-28,24.1800
HDP,2015-08-31,23.7600
HDP,2015-09-01,22.8000
HDP,2015-09-02,23.3400
HDP,2015-09-03,23.4700
HDP,2015-09-04,23.3100
HDP,2015-09-08,24.4000
HDP,2015-09-09,24.3600
HDP,2015-09-10,24.0700
HDP,2015-09-11,24.5200
HDP,2015-09-14,24.7900
HDP,2015-09-15,24.5800
HDP,2015-09-16,25.3500
HDP,2015-09-17,25.2300
HDP,2015-09-18,25.9100
HDP,2015-09-21,24.7300
HDP,2015-09-22,24.1300
HDP,2015-09-23,23.6900
HDP,2015-09-24,23.9100
HDP,2015-09-25,22.9900
HDP,2015-09-28,22.1700
HDP,2015-09-29,21.1100
HDP,2015-09-30,21.8900
HDP,2015-10-01,20.9400
HDP,2015-10-02,22.1300
HDP,2015-10-05,21.7700
HDP,2015-10-06,21.2400
HDP,2015-10-07,22.3000
HDP,2015-10-08,21.7200
HDP,2015-10-09,22.3700
HDP,2015-10-12,21.7000
HDP,2015-10-13,20.9300
HDP,2015-10-14,21.2700
HDP,2015-10-15,21.5400
HDP,2015-10-16,20.8000
HDP,2015-10-19,21.9500
HDP,2015-10-20,21.4900
HDP,2015-10-21,20.1500
HDP,2015-10-22,20.9000
HDP,2015-10-23,20.5300
HDP,2015-10-26,19.8100
HDP,2015-10-27,19.6500
HDP,2015-10-28,20.3100
HDP,2015-10-29,19.6800
HDP,2015-10-30,19.4600
HDP,2015-11-02,19.7700
HDP,2015-11-03,20.1800
HDP,2015-11-04,20.3600
HDP,2015-11-05,16.5500
HDP,2015-11-06,18.1500
HDP,2015-11-09,17.2100
HDP,2015-11-10,17.7000
HDP,2015-11-11,17.4900
HDP,2015-11-12,16.1200
HDP,2015-11-13,16.1500
HDP,2015-11-16,16.1800
HDP,2015-11-17,16.2000
HDP,2015-11-18,16.5800
HDP,2015-11-19,16.7400
HDP,2015-11-20,16.9300
HDP,2015-11-23,16.7400
HDP,2015-11-24,16.7400
HDP,2015-11-25,16.9100
HDP,2015-11-27,16.9100
HDP,2015-11-30,16.9900
HDP,2015-12-01,17.0400
HDP,2015-12-02,19.2400
HDP,2015-12-03,18.4900
HDP,2015-12-04,19.0700
HDP,2015-12-07,19.9000
HDP,2015-12-08,20.2000
HDP,2015-12-09,19.7400
HDP,2015-12-10,20.2300
HDP,2015-12-11,20.2100
HDP,2015-12-14,19.7700
HDP,2015-12-15,20.9700
HDP,2015-12-16,21.1500
HDP,2015-12-17,20.8700
HDP,2015-12-18,20.5000
HDP,2015-12-21,20.2900
HDP,2015-12-22,20.5000
HDP,2015-12-23,20.8000
HDP,2015-12-24,20.9600
HDP,2015-12-28,21.0000
HDP,2015-12-29,22.0800
HDP,2015-12-30,21.6300
HDP,2015-12-31,21.9000
HDP,2016-01-04,20.8600
HDP,2016-01-05,20.3000
HDP,2016-01-06,19.8600
HDP,2016-01-07,18.9400
HDP,2016-01-08,18.5700
HDP,2016-01-11,17.7300
HDP,2016-01-12,17.6800
HDP,2016-01-13,16.6100
HDP,2016-01-14,17.2100
HDP,2016-01-15,16.5700
HDP,2016-01-19,10.4400
HDP,2016-01-20,10.0200
HDP,2016-01-21,10.1900
HDP,2016-01-22,11.8900
HDP,2016-01-25,10.7700
HDP,2016-01-26,10.0600
HDP,2016-01-27,9.6200
HDP,2016-01-28,9.4300
HDP,2016-01-29,9.7000
HDP,2016-02-01,10.4000
HDP,2016-02-02,10.3800
HDP,2016-02-03,10.2700
HDP,2016-02-04,10.2200
HDP,2016-02-05,8.4800
HDP,2016-02-08,7.8000
HDP,2016-02-09,7.4400
HDP,2016-02-10,7.8300
HDP,2016-02-11,8.5700
HDP,2016-02-12,8.4300
HDP,2016-02-16,8.9900
HDP,2016-02-17,9.5100
HDP,2016-02-18,9.6600
HDP,2016-02-19,10.0200
HDP,2016-02-22,10.2400
HDP,2016-02-23,10.3100
HDP,2016-02-24,10.5300
HDP,2016-02-25,10.8600
HDP,2016-02-26,11.4600
HDP,2016-02-27,11.4900
HDP,2016-02-29,11.5500
HDP,2016-03-01,12.0000
HDP,2016-03-02,11.8200
HDP,2016-03-03,11.5600
HDP,2016-03-04,11.6900
HDP,2016-03-07,12.2300
HDP,2016-03-08,10.8000
HDP,2016-03-09,11.3000
HDP,2016-03-10,10.7600
HDP,2016-03-11,11.3600
HDP,2016-03-14,11.4800
HDP,2016-03-15,10.6000
HDP,2016-03-16,10.8600
HDP,2016-03-17,11.0200
HDP,2016-03-18,11.0100
HDP,2016-03-21,10.9500
HDP,2016-03-22,11.1700
HDP,2016-03-23,10.5100
HDP,2016-03-24,10.6300
HDP,2016-03-28,10.4300
HDP,2016-03-29,10.9200
HDP,2016-03-30,10.9700
HDP,2016-03-31,11.3000
HDP,2016-04-01,11.0000
HDP,2016-04-04,11.2400
HDP,2016-04-05,11.0800
HDP,2016-04-06,11.6000
HDP,2016-04-07,11.3500
HDP,2016-04-08,11.6400
HDP,2016-04-11,11.3700
HDP,2016-04-12,11.5700
HDP,2016-04-13,12.1100
HDP,2016-04-14,12.3100
HDP,2016-04-15,12.4000
HDP,2016-04-18,12.2900
HDP,2016-04-19,11.8200
HDP,2016-04-20,12.0600
HDP,2016-04-21,12.5400
HDP,2016-04-22,12.3400
HDP,2016-04-25,12.0700
HDP,2016-04-26,11.9200
HDP,2016-04-27,11.7600
HDP,2016-04-28,11.9300
HDP,2016-04-29,11.5700
HDP,2016-05-02,12.2600
HDP,2016-05-03,12.4300
HDP,2016-05-04,12.7600
HDP,2016-05-05,11.2800
HDP,2016-05-06,10.3100
HDP,2016-05-09,10.4000
HDP,2016-05-10,10.8600
HDP,2016-05-11,10.8100
HDP,2016-05-12,10.2600
HDP,2016-05-13,10.2100
HDP,2016-05-16,10.4900
HDP,2016-05-17,10.3200
HDP,2016-05-18,10.1900
HDP,2016-05-19,9.8900
HDP,2016-05-20,10.7100
HDP,2016-05-23,11.0500
HDP,2016-05-24,11.3400
HDP,2016-05-25,11.5400
HDP,2016-05-26,11.4400
HDP,2016-05-27,11.4900
HDP,2016-05-31,11.6800
HDP,2016-06-01,11.8200
HDP,2016-06-02,12.0800
HDP,2016-06-03,11.6200
HDP,2016-06-06,11.6200
HDP,2016-06-07,11.5600
HDP,2016-06-08,11.4900
HDP,2016-06-09,11.0100
HDP,2016-06-10,10.5000
HDP,2016-06-13,10.3800
HDP,2016-06-14,10.3300
HDP,2016-06-15,10.4800
HDP,2016-06-16,10.6100
HDP,2016-06-17,10.8200
HDP,2016-06-20,11.4400
HDP,2016-06-21,11.6400
HDP,2016-06-22,11.4200
HDP,2016-06-23,11.4500
HDP,2016-06-24,10.6100
HDP,2016-06-27,9.9000
HDP,2016-06-28,10.2400
HDP,2016-06-29,10.7000
HDP,2016-06-30,10.6900
HDP,2016-07-01,10.5900
HDP,2016-07-05,10.1400
HDP,2016-07-06,10.2000
HDP,2016-07-07,10.2800
HDP,2016-07-08,10.5700
HDP,2016-07-11,11.6400
HDP,2016-07-12,12.0400
HDP,2016-07-13,11.7900
HDP,2016-07-14,11.6000
HDP,2016-07-15,11.5700
HDP,2016-07-18,12.0000
HDP,2016-07-19,11.6900
HDP,2016-07-20,11.8700
HDP,2016-07-21,11.1400
HDP,2016-07-22,11.1900
HDP,2016-07-25,11.3300
HDP,2016-07-26,11.4000
HDP,2016-07-27,11.4000
HDP,2016-07-28,11.7100
HDP,2016-07-29,11.7100
HDP,2016-08-01,12.3900
HDP,2016-08-02,12.6000
HDP,2016-08-03,12.6900
HDP,2016-08-04,12.6300
HDP,2016-08-05,9.8400
HDP,2016-08-08,9.6900
HDP,2016-08-09,9.3100
HDP,2016-08-10,8.9700
HDP,2016-08-11,9.0100
HDP,2016-08-12,8.9300
HDP,2016-08-15,9.0800
HDP,2016-08-16,8.8800
HDP,2016-08-17,8.5700
HDP,2016-08-18,8.5600
HDP,2016-08-19,8.4800
HDP,2016-08-22,8.0800
HDP,2016-08-23,8.1200
HDP,2016-08-24,7.8900
HDP,2016-08-25,7.9200
HDP,2016-08-26,7.7600
HDP,2016-08-29,7.9200
HDP,2016-08-30,7.8800
HDP,2016-08-31,7.9700
HDP,2016-09-01,7.9900
HDP,2016-09-02,7.8700
HDP,2016-09-06,7.9300
HDP,2016-09-07,7.5900
HDP,2016-09-08,7.4100
HDP,2016-09-09,7.3800
HDP,2016-09-12,7.4700
HDP,2016-09-13,7.4100
HDP,2016-09-14,7.4100
HDP,2016-09-15,7.4600
HDP,2016-09-16,7.6700
HDP,2016-09-19,7.6900
HDP,2016-09-20,8.0400
HDP,2016-09-21,8.2700
HDP,2016-09-22,8.7800
HDP,2016-09-23,8.5800
HDP,2016-09-26,8.6200
HDP,2016-09-27,8.6800
HDP,2016-09-28,8.6700
HDP,2016-09-29,8.5400
HDP,2016-09-30,8.3500
HDP,2016-10-03,8.4300
HDP,2016-10-04,8.1600
HDP,2016-10-05,7.9700
HDP,2016-10-06,7.7900
HDP,2016-10-07,7.6300
HDP,2016-10-10,8.6500
HDP,2016-10-11,8.7000
HDP,2016-10-12,7.4600
HDP,2016-10-13,7.1700
HDP,2016-10-14,6.9200
HDP,2016-10-17,6.8000
HDP,2016-10-18,6.9000
HDP,2016-10-19,7.0500
HDP,2016-10-20,7.5300
HDP,2016-10-21,7.9000
HDP,2016-10-24,7.9800
HDP,2016-10-25,7.5000
HDP,2016-10-26,7.6100
HDP,2016-10-27,7.7600
HDP,2016-10-28,7.7300
HDP,2016-10-31,7.6400
HDP,2016-11-01,7.2300
HDP,2016-11-02,7.0800
HDP,2016-11-03,6.5700
HDP,2016-11-04,8.0200
HDP,2016-11-07,8.4000
HDP,2016-11-08,8.3500
HDP,2016-11-09,8.6200
HDP,2016-11-10,8.9400
HDP,2016-11-11,9.2000
HDP,2016-11-14,9.3500
HDP,2016-11-15,9.1200
HDP,2016-11-16,9.1900
HDP,2016-11-17,9.3500
HDP,2016-11-18,9.1900
HDP,2016-11-21,9.2200
HDP,2016-11-22,9.4500
HDP,2016-11-23,9.3500
HDP,2016-11-25,9.4600
HDP,2016-11-28,9.1800
HDP,2016-11-29,9.1600
HDP,2016-11-30,9.0900
HDP,2016-12-01,8.3800
HDP,2016-12-02,8.4400
HDP,2016-12-05,8.6400
HDP,2016-12-06,8.5100
HDP,2016-12-07,8.7200
HDP,2016-12-08,8.4700
HDP,2016-12-09,8.4700
HDP,2016-12-12,8.2800
HDP,2016-12-13,8.8800
HDP,2016-12-14,8.5900
HDP,2016-12-15,8.5400
HDP,2016-12-16,8.7600
HDP,2016-12-19,8.9500
HDP,2016-12-20,9.3200
HDP,2016-12-21,8.9400
HDP,2016-12-22,8.2000
HDP,2016-12-23,8.2900
HDP,2016-12-27,8.3600
HDP,2016-12-28,8.1800
HDP,2016-12-29,8.1500
HDP,2016-12-30,8.3100
HDP,2017-01-03,8.7100
HDP,2017-01-04,9.0700
HDP,2017-01-05,9.0300
HDP,2017-01-06,9.0000
HDP,2017-01-09,9.0600
HDP,2017-01-10,9.2000
HDP,2017-01-11,9.3900
HDP,2017-01-12,9.2000
HDP,2017-01-13,9.3100
HDP,2017-01-17,8.9800
HDP,2017-01-18,9.0300
HDP,2017-01-19,8.8800
HDP,2017-01-20,9.0000
HDP,2017-01-23,8.8500
HDP,2017-01-24,9.0000
HDP,2017-01-25,9.0800
HDP,2017-01-26,8.8300
HDP,2017-01-27,8.9000
HDP,2017-01-30,9.3200
HDP,2017-01-31,9.7000
HDP,2017-02-01,9.5400
HDP,2017-02-02,9.5700
HDP,2017-02-03,9.9900
HDP,2017-02-06,10.0600
HDP,2017-02-07,10.2100
HDP,2017-02-08,9.8900
HDP,2017-02-09,10.1700
HDP,2017-02-10,10.6500
HDP,2017-02-13,10.5100
HDP,2017-02-14,10.5400
HDP,2017-02-15,10.6400
HDP,2017-02-16,10.5000
HDP,2017-02-17,10.5400
HDP,2017-02-21,10.4600
HDP,2017-02-22,10.2700
HDP,2017-02-23,10.0700
HDP,2017-02-24,9.9300
HDP,2017-02-27,10.1200
HDP,2017-02-28,9.9400
HDP,2017-03-01,10.1200
HDP,2017-03-02,10.0000
HDP,2017-03-03,9.9000
HDP,2017-03-06,9.9800
HDP,2017-03-07,9.8900
HDP,2017-03-08,9.8600
HDP,2017-03-09,9.8300
HDP,2017-03-10,9.9300
HDP,2017-03-13,9.7900
HDP,2017-03-14,9.4600
HDP,2017-03-15,9.7100
HDP,2017-03-16,9.9000
HDP,2017-03-17,10.0400
HDP,2017-03-20,9.9600
HDP,2017-03-21,9.5700
HDP,2017-03-22,9.4400
HDP,2017-03-23,9.3100
HDP,2017-03-24,9.3100
HDP,2017-03-27,9.3600
HDP,2017-03-28,9.4800
HDP,2017-03-29,9.7400
HDP,2017-03-30,9.7300
HDP,2017-03-31,9.8100
HDP,2017-04-03,10.3500
HDP,2017-04-04,10.7500
HDP,2017-04-05,10.7900
HDP,2017-04-06,10.8400
HDP,2017-04-07,10.6700
HDP,2017-04-10,10.9100
HDP,2017-04-11,11.0000
HDP,2017-04-12,10.7500
HDP,2017-04-13,10.6200
HDP,2017-04-17,10.6700
HDP,2017-04-18,10.6300
HDP,2017-04-19,10.6100
HDP,2017-04-20,10.5500
HDP,2017-04-21,10.1200
HDP,2017-04-24,10.1100
HDP,2017-04-25,10.1800
HDP,2017-04-26,10.4000
HDP,2017-04-27,10.5700
HDP,2017-04-28,10.4100
HDP,2017-05-01,10.4900
HDP,2017-05-02,10.5300
HDP,2017-05-03,10.1400
HDP,2017-05-04,10.1000
HDP,2017-05-05,11.1500
HDP,2017-05-08,11.0500
HDP,2017-05-09,12.1300
HDP,2017-05-10,12.4400
HDP,2017-05-11,12.5500
HDP,2017-05-12,13.4200
HDP,2017-05-15,13.2400
HDP,2017-05-16,12.9400
HDP,2017-05-17,12.2900
HDP,2017-05-18,12.6200
HDP,2017-05-19,12.4100
HDP,2017-05-22,12.7000
HDP,2017-05-23,12.5300
HDP,2017-05-24,13.8400
HDP,2017-05-25,13.4500
HDP,2017-05-26,13.6900
HDP,2017-05-30,12.8900
HDP,2017-05-31,12.3600
HDP,2017-06-01,12.9000
HDP,2017-06-02,12.9200
HDP,2017-06-05,12.9500
HDP,2017-06-06,12.2500
HDP,2017-06-07,12.2600
HDP,2017-06-08,12.7000
HDP,2017-06-09,11.9600
HDP,2017-06-12,12.0800
HDP,2017-06-13,13.3800
HDP,2017-06-14,12.8700
HDP,2017-06-15,12.6700
HDP,2017-06-16,13.1600
HDP,2017-06-19,13.2900
HDP,2017-06-20,13.1700
HDP,2017-06-21,13.5200
HDP,2017-06-22,13.5100
HDP,2017-06-23,13.8800
HDP,2017-06-26,13.6300
HDP,2017-06-27,13.2700
HDP,2017-06-28,13.5000
HDP,2017-06-29,12.9800
HDP,2017-06-30,12.8800
HDP,2017-07-03,12.6800
HDP,2017-07-05,12.5900
HDP,2017-07-06,12.5500
HDP,2017-07-07,12.7700
HDP,2017-07-10,12.5900
HDP,2017-07-11,12.9300
HDP,2017-07-12,13.1800
HDP,2017-07-13,13.2100
HDP,2017-07-14,13.3200
HDP,2017-07-17,14.3800
HDP,2017-07-18,14.2800
HDP,2017-07-19,13.1800
HDP,2017-07-20,12.5200
HDP,2017-07-21,12.5400
HDP,2017-07-24,13.0400
HDP,2017-07-25,13.9500
HDP,2017-07-26,13.8600
HDP,2017-07-27,13.6700
HDP,2017-07-28,13.6900
HDP,2017-07-31,13.4000
HDP,2017-08-01,13.1500
HDP,2017-08-02,12.7700
HDP,2017-08-03,12.5500
HDP,2017-08-04,14.8600
HDP,2017-08-07,14.9000
HDP,2017-08-08,14.7800
HDP,2017-08-09,14.9100
HDP,2017-08-10,14.4500
HDP,2017-08-11,14.5700
HDP,2017-08-14,14.5300
HDP,2017-08-15,14.4800
HDP,2017-08-16,15.1200
HDP,2017-08-17,15.1100
HDP,2017-08-18,15.7500
HDP,2017-08-21,15.4800
HDP,2017-08-22,15.4000
HDP,2017-08-23,15.6200
HDP,2017-08-24,15.9400
HDP,2017-08-25,16.1400
HDP,2017-08-28,16.0300
HDP,2017-08-29,16.3300
HDP,2017-08-30,16.4900
HDP,2017-08-31,16.9900
HDP,2017-09-01,17.2800
HDP,2017-09-05,17.2900
