firm,ticker,quarter_end,revenue_ltm,growth_yoy,op_margin_ltm,market_cap,net_debt,ev,ev_rev,log_ev_rev,priced_at,priced_at_filing,log_ev_rev_qend,log_rev,active_contributors,top_author_share,contributor_gini,bus_factor_50,churn_gini,release_cadence,merge_share,commit_volume,secret_incidence,repo_health_index_z,repo_health_index_pca
gitlab,GTLB,2024-04-30,622215000.0,0.3415386141218222,-0.2938646609291001,7077525750.0,-420322000.0,6657203750.0,10.699201642519064,2.3701691258354978,2024-06-04,1,2.5385659651441923,20.248796250141076,1314,0.0165,0.8036,78,0.8477,0,0.5022,53554,0.0,0.7762139440461437,2.5993865664814626
gitlab,GTLB,2024-07-31,665218000.0,0.3242201107999052,-0.2552471520614295,8640182550.0,-438616000.0,8201566550.0,12.329141048498387,2.5119656512053035,2024-09-04,1,2.4495840189939844,20.31562536444791,1348,0.0152,0.8032,82,0.8487,0,0.5048,54615,0.0,0.7916268391997658,2.6556196047080753
gitlab,GTLB,2024-10-31,711597000.0,0.3201337948997651,-0.2224011624557158,10734005640.0,-176632000.0,10557373640.0,14.836169404873827,2.6970680780626815,2024-12-06,1,2.469695095817556,20.383022297895465,1384,0.0147,0.8001,85,0.8656,0,0.506,57203,0.0,0.7511436415187175,2.767920920463942
gitlab,GTLB,2025-01-31,759249000.0,0.30926219076884864,-0.18796863742988137,8181551000.0,-227649000.0,7953902000.0,10.476012480754008,2.349088118011118,2025-03-21,1,2.713952352975203,20.44784034480003,1415,0.0125,0.7988,89,0.8758,0,0.5046,57808,0.0173,0.6694787661762354,2.9134829332417267
gitlab,GTLB,2025-04-30,804571000.0,0.29307554462685736,-0.15372788728403086,7133974670.0,-255719000.0,6878255670.0,8.548972893629028,2.145811146332441,2025-06-11,1,2.2217701189705683,20.505819774076244,1473,0.0127,0.8029,91,0.8729,0,0.506,60863,0.0164,0.6942693049777502,2.9312342266163567
gitlab,GTLB,2025-07-31,857947000.0,0.2897230682272578,-0.11775902241047524,7181026180.0,-261371000.0,6919655180.0,8.065364387310638,2.0875788918721674,2025-09-04,1,2.0959017375631177,20.570052883982523,1477,0.012,0.7977,94,0.8691,0,0.5046,60703,0.0165,0.7152375013297221,2.940637214438532
gitlab,GTLB,2025-10-31,906253000.0,0.27354808971932143,-0.09341210456682626,6278455950.0,-224231000.0,6054224950.0,6.680501967993485,1.8991931296345215,2025-12-03,1,2.1610579760043467,20.62482907447251,1441,0.0121,0.7926,93,0.8444,0,0.503,61696,0.0162,0.7886745513328485,2.8123345486251177
gitlab,GTLB,2026-01-31,955224000.0,0.2581169023600953,-0.07378478765190154,3816200960.0,-229576000.0,3586624960.0,3.754747535656558,1.3230210487764338,2026-03-17,1,1.7694342403862746,20.67745642591511,1388,0.014,0.7848,94,0.8257,0,0.5029,63099,0.0158,0.8411680371890027,2.7051075834312504
gitlab,GTLB,2026-04-30,1004873000.0,0.24895503317917256,-0.0513696755709428,5407745360.0,-335395000.0,5072350360.0,5.047752661281575,1.6189431266695586,2026-06-02,1,1.2268981103849153,20.72812700231312,1386,0.0124,0.7828,96,0.8495,0,0.5001,65334,0.0153,0.7745769853797368,2.829775364299756
hashicorp,HCP,2022-10-31,436624000.0,,-1.0573491150280332,4946513280.0,-1274901000.0,3671612280.0,8.409094048884166,2.129313745100759,2022-12-07,1,2.313455003125014,19.89458297079377,166,0.222,0.813,3,0.7389,41,0.2147,1500,0.0,-0.395331523664864,-2.0776389556433292
hashicorp,HCP,2023-01-31,475889000.0,,-0.6246981964281587,5190209100.0,-1286134000.0,3904075100.0,8.203751505077864,2.1045915502679593,2023-03-27,1,2.2901925606838436,19.980695191724603,159,0.2273,0.8097,3,0.7543,38,0.2146,1333,0.0,-0.4654051843252338,-2.065904884363355
hashicorp,HCP,2023-04-30,512975000.0,,-0.5588089088162191,6634324620.000001,-966791000.0,5667533620.000001,11.048362239875239,2.4022822033930917,2023-06-07,1,2.0903275050526453,20.055737669004085,165,0.2238,0.7849,4,0.7834,42,0.209,1220,0.0,-0.49529076219412504,-1.7598317090861626
hashicorp,HCP,2023-07-31,542358000.0,,-0.5358674528632379,5590642680.0,-830018000.0,4760624680.0,8.777642590318571,2.1722078739092563,2023-08-31,1,2.190168310504,20.111436857964,150,0.1774,0.7808,5,0.7925,41,0.1941,1195,0.0,-0.3941121335095864,-1.3622137425661491
hashicorp,HCP,2023-10-31,563142000.0,0.2897641906995492,-0.4774408586111496,4798055700.0,-729826000.0,4068229700.0,7.2241631773158455,1.9774314040815906,2023-12-07,1,1.6940423498472212,20.149042374550454,140,0.1705,0.8137,4,0.836,45,0.1886,1320,0.0,-0.5705479924350966,-1.2769382370300855
hashicorp,HCP,2024-01-31,583137000.0,0.22536347761767983,-0.43605190546989814,5254595750.0,-763414000.0,4491181750.0,7.701760906956684,2.0414489919293994,2024-03-21,1,1.7845247928988974,20.18393270813228,131,0.217,0.8283,4,0.8639,53,0.1695,1392,0.0,-0.7817530155739483,-1.4830531927515835
hashicorp,HCP,2024-04-30,605733000.0,0.18082362688240172,-0.41962382766004164,6712449149.999999,-594738000.0,6117711149.999999,10.099682781027283,2.312504015534897,2024-05-30,1,2.2762058889564756,20.2219498528841,118,0.2421,0.8396,4,0.847,53,0.1579,1640,0.0,-0.8058320491836863,-1.768442731297103
hashicorp,HCP,2024-07-31,627625000.0,0.15721534484602429,-0.34237323242381995,6793191599.999999,-797224000.0,5995967599.999999,9.55342378012348,2.2568996012506175,2024-08-29,1,2.255222218863184,20.257453412319144,106,0.2221,0.8316,4,0.8683,59,0.1628,1585,0.0,-0.8476310842375361,-1.6034598791959211
hashicorp,HCP,2024-10-31,654889000.0,0.16291983194292037,-0.28889017833556524,6787744680.000001,-923627000.0,5864117680.000001,8.95436887777929,2.1921415559524764,2024-12-05,1,2.200026714391442,20.299976313589745,106,0.1775,0.8199,4,0.8606,57,0.1631,1606,0.0,-0.7183585637656291,-1.3550146202826114
hortonworks,HDP,2015-09-30,99169000.0,,-2.213524387661467,687145063.8000001,-25090000.0,662055063.8000001,6.676028434288942,1.898523264971007,2015-11-12,1,2.214432211353296,18.412336023416803,49,0.0836,0.5844,9,0.7791,25,0.002,5612,0.0,-0.22941456894126108,-1.0760290978428946
hortonworks,HDP,2015-12-31,121944000.0,,-1.4727497867873778,459171266.4,-35748000.0,423423266.4,3.4722763432395194,1.244810385577699,2016-03-15,1,2.0130832236177976,18.619072480923816,56,0.0858,0.6329,9,0.7801,26,0.0016,5479,0.0,-0.212967218224735,-1.0185975125340818
hortonworks,HDP,2016-03-31,140513000.0,,-1.4548048934973987,541503123.2,-38511000.0,502992123.20000005,3.57968389544028,1.275274499151117,2016-05-09,1,1.3643509047590903,18.760810569148134,66,0.0908,0.648,10,0.745,26,0.0064,5274,0.0,-0.06040024259055117,-1.0615464026686885
hortonworks,HDP,2016-06-30,153465000.0,,-1.4764213338546248,509409963.3,-37816000.0,471593963.3,3.0729740546704463,1.1226458401157793,2016-08-09,1,1.271163892470596,18.848983085963287,73,0.0925,0.6185,11,0.7561,26,0.0067,4921,0.0,-0.062335717077057894,-0.919192401504962
hortonworks,HDP,2016-09-30,167937000.0,0.6934425072351238,-1.4679254720520194,468780305.9,-35830000.0,432950305.9,2.578051923638031,0.9470340453684849,2016-11-08,1,0.9470340453684849,18.93909946703745,80,0.0898,0.63,12,0.7593,18,0.0084,4978,0.0,-0.03176513503891536,-0.792369558066613
hortonworks,HDP,2016-12-31,184461000.0,0.512669750049203,-1.3616753676928999,555441780.57,-53332000.0,502109780.57000005,2.7220376153766925,1.0013807231553549,2017-03-15,1,0.8276276483794563,19.032948616986687,82,0.0824,0.6211,13,0.7683,17,0.0214,4623,0.0,-0.0226336002442701,-0.6479557140929731
hortonworks,HDP,2017-03-31,199090000.0,0.41687957697864264,-1.2068813099603195,750220885.7900001,-60933000.0,689287885.7900001,3.4621924043899748,1.2419020312900175,2017-05-09,1,1.0084949598249284,19.10926754175598,89,0.0657,0.6339,13,0.8028,17,0.0202,4794,0.0,-0.07916015314382208,-0.3505621958705731
hortonworks,HDP,2017-06-30,217285000.0,0.4158602938780829,-1.0605840255885128,958257146.8199999,-55458000.0,902799146.8199999,4.1549078252985705,1.4242902440176766,2017-08-08,1,1.2775880186321327,19.19672041385187,85,0.0588,0.6085,14,0.8253,18,0.0339,4102,0.0,-0.1289768441613085,-0.18933545188527778
hortonworks,HDP,2017-09-30,238763000.0,0.42174148639072984,-0.8805384418858868,1163503949.3999999,-53877000.0,1109626949.3999999,4.647399091986614,1.536307728056415,2017-11-07,1,1.4749457411553173,19.290981986104534,85,0.0577,0.603,14,0.8322,14,0.0411,3694,0.0,-0.14859801433131212,-0.15229911505016083
hortonworks,HDP,2017-12-31,261810000.0,0.4193244100378941,-0.759516443222184,1351681375.38,-62739000.0,1288942375.38,4.923197644780567,1.5939582471935383,2018-03-15,1,1.5804827115753066,19.383129607807604,90,0.0579,0.6214,14,0.8425,16,0.0326,3405,0.0,-0.17149907266254732,-0.07977082602309822
hortonworks,HDP,2018-03-31,284900000.0,0.4310111005073083,-0.6503088803088803,1374240865.4,-64756000.0,1309484865.4,4.596296473850474,1.525250864836069,2018-05-09,1,1.6517847883686438,19.467648799468137,117,0.0764,0.6892,12,0.8291,12,0.069,2683,0.0,-0.1536610802032268,-0.21100737501638014
hortonworks,HDP,2018-06-30,309411000.0,0.42398692960857853,-0.5585548025118693,1613420875.2,-47634000.0,1565786875.2,5.060540430689278,1.6214732820802282,2018-08-09,1,1.488211517243061,19.55018104815387,116,0.0938,0.7074,10,0.8141,10,0.0707,2601,0.0,-0.1841388458366101,-0.4942812220529653
hortonworks,HDP,2018-09-30,327584000.0,0.37200487512721825,-0.48957519292761553,1457448121.92,-55322000.0,1402126121.92,4.280203312493895,1.4540005113846117,2018-11-08,1,1.675887673354714,19.607255068701633,111,0.11,0.7196,9,0.7709,11,0.0822,2410,0.0,-0.1121284580018271,-0.8664302422249088
mongodb,MDB,2018-07-31,207788000.0,,-0.5349635205112904,4059706818.6654053,87782000.0,4147488818.6654053,19.96019413375847,2.993739996976223,2018-09-07,1,2.6790376152931645,19.152028887127475,161,0.0657,0.6568,21,0.8699,87,0.0002,4478,0.0,-0.0853341214989211,0.5224957058316191
mongodb,MDB,2018-10-31,238082000.0,,-0.4879117278920708,4338206542.87249,74202000.0,4412408542.87249,18.533146323000018,2.919560822051907,2018-12-06,1,2.8637130665143933,19.288125710111352,151,0.0586,0.6339,22,0.8184,86,0.0002,4366,0.0,0.09459082615261308,0.33784394673441437
mongodb,MDB,2019-01-31,267016000.0,,-0.36613910776882286,7059013483.916382,69027000.0,7128040483.916382,26.695181127409526,3.284483066997853,2019-04-01,1,2.9078583869370656,19.40281913966272,151,0.0698,0.6361,21,0.8971,86,0.0002,4688,0.0,-0.19451688666441844,0.5825780255966715
mongodb,MDB,2019-04-30,306265000.0,,-0.3234257913898095,9299185564.405579,62019000.0,9361204564.405579,30.565701482068075,3.4198785137184937,2019-06-07,1,3.1872714810272944,19.539961298215587,150,0.0637,0.6157,22,0.8802,83,0.0002,4534,0.0,-0.11743067028812912,0.5716411077289628
mongodb,MDB,2019-07-31,346022000.0,0.6652645966080812,-0.3067955216720324,7760940344.817505,36672000.0,7797612344.817505,22.535019001154566,3.1150704993263947,2019-09-05,1,3.116131505436799,19.662012914815662,178,0.0665,0.6539,23,0.8726,85,0.0002,4619,0.0,-0.05805756142669545,0.6341335858170639
mongodb,MDB,2019-10-31,383681000.0,0.6115498021690007,-0.3018601390217394,7139658354.055054,75383000.0,7215041354.055054,18.804791881941128,2.934111724694939,2019-12-10,1,2.9321833188602326,19.76532203613864,195,0.0847,0.6393,24,0.8769,85,0.0002,4818,0.0,-0.08846559780425108,0.6094726261666146
mongodb,MDB,2020-01-31,421720000.0,0.5793810108757527,-0.3506260077776724,7390105551.662476,204883000.0,7594988551.662476,18.00955266921767,2.8909023209681086,2020-03-27,1,3.101337583535557,19.859852144673024,193,0.0759,0.5933,28,0.8294,84,0.0002,4838,0.0,0.11532554261137133,0.5447560995181493
mongodb,MDB,2020-04-30,462661000.0,0.5106558046136516,-0.34437525531652763,11413452515.21466,222453000.0,11635905515.21466,25.14995972259313,3.224856295057115,2020-06-05,1,2.9911771917168264,19.95250516244929,212,0.0722,0.6142,29,0.8331,85,0.0002,5290,0.0,0.1371671003175917,0.6530520088293958
mongodb,MDB,2020-07-31,501574000.0,0.4495436706336591,-0.34179801983356395,12447113824.744766,465800000.0,12912913824.744766,25.744783072377686,3.2482320074528053,2020-09-03,1,3.3116500479225914,20.03326171180877,217,0.0638,0.6229,28,0.8414,86,0.0,5490,0.0,0.12716361870365925,0.733207077930385
mongodb,MDB,2020-10-31,542904000.0,0.4149879717786391,-0.351469136348231,19882017140.0,532890000.0,20414907140.0,37.60316214284662,3.6270881464034734,2020-12-09,1,3.242209385326597,20.11244306668792,219,0.0563,0.617,29,0.853,91,0.0,5770,0.0,0.1165247611357755,0.8568756157757842
mongodb,MDB,2021-01-31,590380000.0,0.39993360523570143,-0.3545242047494834,15676337557.055786,508032000.0,16184369557.055786,27.41347870364136,3.31103481592989,2021-03-22,1,3.631993886035174,20.196276955338,210,0.0592,0.6218,28,0.8508,88,0.0,5796,0.0,0.10151813839997328,0.7865890491927612
mongodb,MDB,2021-04-30,641699000.0,0.38697448023498837,-0.3564132093084141,19345493026.76056,785433000.0,20130926026.76056,31.371290942888425,3.445893173504041,2021-06-04,1,3.3900768451720493,20.279629904358924,204,0.0576,0.6059,29,0.861,94,0.0,5933,0.0,0.07436505018551984,0.8474313743610684
mongodb,MDB,2021-07-31,702165000.0,0.3999230422629563,-0.3581223786431964,31668115424.50699,-24299000.0,31643816424.50699,45.0660691212279,3.8081296157084994,2021-09-03,1,3.4615920758609073,20.36967897710691,207,0.0652,0.6171,28,0.8891,102,0.0,6385,0.0,-0.03847061222347019,0.9082998849534578
mongodb,MDB,2021-10-31,778287000.0,0.4335628398390876,-0.3470930389432176,32368237033.70813,387544000.0,32755781033.70813,42.087020641110705,3.739739394843732,2021-12-08,1,3.765788222142136,20.472605908719324,212,0.0666,0.6102,30,0.8843,96,0.0,6593,0.0,-0.007295623782379468,0.9319869305419255
mongodb,MDB,2022-01-31,873782000.0,0.48003319895660423,-0.3311626927540279,25702543433.261475,662617000.0,26365160433.261475,30.17361359385004,3.406967820405285,2022-03-18,1,3.420201353247993,20.58834147458987,223,0.0659,0.6093,30,0.8891,109,0.0,6935,0.2884,-1.1466693747597387,1.7782497598943978
mongodb,MDB,2022-04-30,977581000.0,0.5234260922956091,-0.31082641745287604,18492677221.858154,681086000.0,19173763221.858154,19.613477780212744,2.9762169717667333,2022-06-03,1,3.22996932397181,20.700591710840854,233,0.0634,0.5978,33,0.8951,121,0.0,7124,0.2807,-1.101433378197068,1.8785463458633382
mongodb,MDB,2022-07-31,1082494000.0,0.5416518909373154,-0.3197893013725711,16657449643.533325,486780000.0,17144229643.533325,15.83771332084365,2.762394014907369,2022-09-02,1,3.0000134893495836,20.802533475100386,275,0.0528,0.6312,34,0.8764,116,0.0,6835,0.2926,-1.0256953017517383,1.9992101639686894
mongodb,MDB,2022-10-31,1189222000.0,0.5279993113080392,-0.2962651212305188,13101508582.5,139368000.0,13240876582.5,11.134066290818703,2.410009443652223,2022-12-08,1,2.13651962968806,20.896565148748916,295,0.0471,0.6292,36,0.8569,127,0.0,6927,0.2887,-0.9089103934310124,2.009682856490599
mongodb,MDB,2023-01-31,1284040000.0,0.4695198573557249,-0.2699721192486215,15082434531.80159,684054000.0,15766488531.80159,12.278814158282911,2.507875351141039,2023-03-17,1,2.5174490132303124,20.973277194376923,304,0.0337,0.6241,38,0.8553,119,0.0,7220,0.0,0.2810540468100501,1.339371644023933
mongodb,MDB,2023-04-30,1366873000.0,0.39821968716658773,-0.24820301520331442,26407792017.041077,418940000.0,26826732017.041077,19.62635300941717,2.976873204447017,2023-06-02,1,2.535792634585985,21.035791486202648,308,0.0291,0.6023,42,0.8314,120,0.0,7527,0.0,0.3924387161310288,1.3314227907217138
mongodb,MDB,2023-07-31,1487004000.0,0.3736833645267319,-0.18387442131964676,27710447887.672485,534399000.0,28244846887.672485,18.99446597835143,2.9441476724434636,2023-09-01,1,2.965615802001269,21.120029194400637,331,0.0298,0.6117,45,0.8442,124,0.0,7862,0.0,0.3778943151733782,1.4612870002424752
mongodb,MDB,2023-10-31,1586321000.0,0.33391494607398786,-0.14859224583170746,27060574075.628357,664748000.0,27725322075.628357,17.477750137348213,2.8609286512654393,2023-12-07,1,2.756808239932504,21.184683335644458,333,0.0255,0.5984,49,0.8252,131,0.0,8025,0.0,0.46837894538674857,1.4603789280959654
mongodb,MDB,2024-01-31,1683011000.0,0.31071539827419703,-0.13887728600704333,25324738336.02771,340314000.0,25665052336.02771,15.24948579422696,2.7245457840735954,2024-03-15,1,2.926401239271983,21.243850288081433,376,0.0215,0.5933,55,0.8158,146,0.0,8121,0.0,0.5555945967834567,1.5768201106686726
mongodb,MDB,2024-04-30,1765292000.0,0.2914820908745728,-0.14919401436136345,17230052506.261414,328421000.0,17558473506.261414,9.946498089982514,2.2972205384657722,2024-05-31,1,2.720566779427297,21.29158195274162,392,0.0251,0.561,62,0.8507,148,0.0,8521,0.0,0.4683850354183637,1.8004312025869584
mongodb,MDB,2024-07-31,1819610000.0,0.22367525574914393,-0.15707102071322976,21306132747.04492,-145924000.0,21160208747.04492,11.628980246890775,2.453500279701739,2024-08-30,1,2.228925947648579,21.321888029358366,406,0.0222,0.5608,66,0.853,147,0.0,8237,0.0,0.4878069160861524,1.8848308160913783
mongodb,MDB,2024-10-31,1916047000.0,0.20785578706957808,-0.14011556083958274,19631224330.377197,-673054000.0,18958170330.377197,9.894418211232395,2.291970781088711,2024-12-10,1,2.3098696068829794,21.373530046465618,416,0.0331,0.588,61,0.863,138,0.0,8059,0.0,0.41781543871513305,1.8238571718142411
mongodb,MDB,2025-01-31,2006443000.0,0.19217462036790023,-0.1076850924745931,14354819391.987625,-490133000.0,13864686391.987625,6.910082365652862,1.93298155748464,2025-03-21,1,2.2937148384812676,21.419629339592685,373,0.0455,0.5796,57,0.8699,116,0.0,7983,0.0,0.3314351388359471,1.67857338540237
mongodb,MDB,2025-04-30,2104896000.0,0.19237837139691338,-0.08144440390404087,17844729305.6044,-657809000.0,17186920305.6044,8.165211157988043,2.099882587446026,2025-06-04,1,1.8401442707804845,21.46753189668446,343,0.0457,0.582,51,0.8314,98,0.0,7312,0.0,0.41522590487716543,1.3990620911388951
mongodb,MDB,2025-07-31,2218189000.0,0.2190463890613923,-0.07451393907372185,25660491539.367065,-647139000.0,25013352539.367065,11.276474880800087,2.4227186866609416,2025-08-27,1,2.0550958667055474,21.519956934146872,325,0.0439,0.5937,47,0.8102,95,0.0,7625,0.0,0.4600485534096138,1.2409524347585241
mongodb,MDB,2025-10-31,2317123000.0,0.2093247190700438,-0.06725322738585737,33279712087.514282,-834092000.0,32445620087.514282,14.002545435660638,2.639239129921484,2025-12-02,1,2.506048857235908,21.563592166874567,312,0.0337,0.5776,47,0.7831,100,0.0,8077,0.0,0.5634249908359893,1.1665019546555107
mongodb,MDB,2026-01-31,2463797000.0,0.2279426826478499,-0.055592242380358446,21164718460.0,-1083540000.0,20081178460.0,8.150500410545186,2.0980793254347585,2026-03-11,1,2.4685439918118615,21.624969492860107,320,0.0248,0.5854,49,0.7833,100,0.0,8465,0.0,0.5972989442693339,1.2618453409478794
mongodb,MDB,2026-04-30,2602399000.0,0.23635514533734692,-0.04158393851211901,26963957472.97351,-1036354000.0,25927603472.97351,9.962962433114027,2.2988744604156452,2026-05-29,1,2.0460075924971117,21.679699548862658,323,0.0231,0.5761,50,0.787,92,0.0,9506,0.0,0.5954500627594086,1.3057502334076376
